Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-06-30,AGU,2340,83,204,-38,5244,44,140,6,0,0,30,1,367,177,351,56,133,26
2020-06-30,BCN,8923,168,1791,-8,5178,104,1880,30,120,3,407,6,496,1058,323,50,354,62
2020-06-30,BCS,1529,42,399,79,3050,25,71,1,0,0,38,0,263,339,533,56,229,119
2020-06-30,CAM,1916,57,520,81,1994,18,191,9,6,4,47,1,199,423,193,8,123,10
2020-06-30,CHH,3062,55,1266,21,3483,72,641,5,98,-3,318,7,107,529,132,5,189,1
2020-06-30,CHP,4489,106,762,-42,2097,19,568,26,82,2,76,-1,306,338,125,22,108,8
2020-06-30,CMX,48014,577,11776,1190,58418,1060,5417,74,610,22,1247,29,3428,6456,6404,410,3788,1134
2020-06-30,COA,4573,303,3727,-157,13789,460,231,16,19,0,192,4,1099,2362,1319,128,1246,213
2020-06-30,COL,551,9,135,13,801,13,64,2,4,1,48,2,119,121,103,11,80,17
2020-06-30,DUR,1899,112,1112,-31,4747,101,144,3,5,2,55,0,449,866,750,90,654,137
2020-06-30,GRO,5413,102,1204,57,3353,38,891,15,95,6,260,6,472,599,255,12,268,15
2020-06-30,GUA,7336,341,3199,379,16766,197,359,10,27,2,161,3,1412,2794,1386,88,1684,109
2020-06-30,HID,3866,84,385,-20,3137,75,636,22,16,-4,137,5,433,254,367,57,117,80
2020-06-30,JAL,6684,187,2390,248,16178,112,685,29,29,-4,433,19,954,1605,1390,113,942,298
2020-06-30,MEX,34253,557,12558,720,34611,648,5486,141,500,47,984,24,2041,6501,3027,160,3044,419
2020-06-30,MIC,5665,97,2498,142,9465,199,460,9,21,4,170,3,469,1946,996,17,815,70
2020-06-30,MOR,2898,48,511,113,2469,37,665,12,20,0,70,6,172,334,239,5,178,10
2020-06-30,NAY,1723,47,233,32,1856,32,200,6,4,1,80,0,361,186,266,48,153,47
2020-06-30,NLE,5931,649,3069,17,20807,119,334,22,6,1,229,10,1246,2394,1540,203,1250,294
2020-06-30,OAX,5347,172,1195,123,3121,21,593,9,30,-2,111,2,611,635,235,66,334,36
2020-06-30,PUE,10530,303,4420,376,10222,128,1246,33,93,13,276,3,1607,2758,1231,123,1313,168
2020-06-30,QUE,1963,28,213,46,2437,23,259,6,3,-3,102,0,225,140,259,43,103,50
2020-06-30,ROO,3619,80,603,103,2806,56,577,10,5,-2,177,5,612,497,501,77,382,56
2020-06-30,SIN,8296,185,1856,-67,5625,117,1292,42,110,13,269,3,414,1174,314,11,329,18
2020-06-30,SLP,3113,95,651,126,7034,109,153,6,1,-3,123,2,649,576,1004,81,352,185
2020-06-30,SON,7587,180,5310,315,4930,80,773,20,162,20,176,4,570,2269,187,25,640,10
2020-06-30,TAB,10673,210,2194,217,10763,197,1035,15,19,3,132,1,1097,1769,1285,71,787,147
2020-06-30,TAM,5918,99,3709,574,11936,25,346,4,29,9,147,4,945,2695,824,37,1087,28
2020-06-30,TLA,2503,64,771,66,3516,73,348,21,6,4,99,2,292,448,301,24,223,33
2020-06-30,VER,10173,200,2539,253,6048,89,1578,25,75,6,331,4,1071,1817,478,39,858,28
2020-06-30,YUC,4394,171,685,140,5206,115,408,16,2,0,158,3,1110,620,835,246,527,224
2020-06-30,ZAC,908,21,156,63,2363,9,98,3,0,0,75,0,186,144,307,33,118,65
