Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-06-05,AGU,1072,37,199,42,3915,38,46,9,0,0,17,0,321,188,515,108,161,108
2020-06-05,BCN,5784,180,1084,46,3372,106,1186,52,78,4,262,18,578,725,486,85,373,94
2020-06-05,BCS,735,21,143,-12,1671,45,43,3,2,1,19,2,125,128,311,23,83,108
2020-06-05,CAM,688,9,182,56,1031,32,86,0,0,0,35,0,121,158,275,4,76,41
2020-06-05,CHH,1807,36,1576,46,2222,25,377,4,88,3,176,4,90,682,160,2,265,9
2020-06-05,CHP,2283,125,624,-30,1482,21,185,6,31,9,37,1,658,501,202,47,229,25
2020-06-05,CMX,29580,1191,8358,-245,34669,1199,3013,151,297,9,698,53,4300,5763,5257,688,3434,1059
2020-06-05,COA,1350,43,3617,185,6486,258,92,3,19,0,123,0,265,2565,606,35,1361,116
2020-06-05,COL,196,16,63,-4,493,11,27,0,1,0,30,3,50,59,76,14,45,10
2020-06-05,DUR,536,38,470,22,2158,129,48,2,4,1,25,0,223,375,627,67,234,170
2020-06-05,GRO,2325,167,1473,-11,1805,30,358,17,107,16,152,2,238,1131,88,5,315,2
2020-06-05,GUA,2278,143,1279,216,11421,229,135,10,8,-1,105,6,926,1136,1725,195,923,349
2020-06-05,HID,2131,54,363,61,1788,34,367,13,6,2,75,1,469,302,311,83,164,96
2020-06-05,JAL,2447,158,1777,66,11015,163,207,21,7,-2,243,6,940,1608,1723,184,1217,317
2020-06-05,MEX,17815,657,8158,344,20837,575,2185,79,221,44,554,22,2442,5860,2610,236,3320,265
2020-06-05,MIC,2311,98,1449,180,4767,92,219,14,5,0,121,3,422,1269,810,30,753,59
2020-06-05,MOR,1540,49,234,-8,1459,33,294,5,5,-1,39,1,263,171,218,54,124,39
2020-06-05,NAY,722,27,120,-6,1203,36,81,3,3,1,52,3,211,105,219,37,76,88
2020-06-05,NLE,1758,33,4121,340,11293,168,111,4,2,0,79,2,428,3733,785,89,1681,192
2020-06-05,OAX,2000,117,784,113,1761,44,218,10,23,3,71,0,485,595,312,70,339,63
2020-06-05,PUE,3804,193,1964,42,5073,176,509,58,34,6,153,17,805,1247,1093,152,643,283
2020-06-05,QUE,1106,56,222,-35,1739,34,126,11,4,1,62,2,243,163,285,53,117,53
2020-06-05,ROO,2116,44,207,-4,1605,37,411,10,1,-1,124,6,313,163,268,62,133,58
2020-06-05,SIN,4237,201,1386,86,3535,58,667,27,46,-4,164,1,628,1079,307,42,477,31
2020-06-05,SLP,1124,38,414,35,4053,94,62,2,3,-2,82,4,300,366,757,58,256,163
2020-06-05,SON,2727,51,2596,356,2936,11,190,21,43,10,78,6,442,1713,306,11,688,9
2020-06-05,TAB,5068,71,1329,335,5401,104,625,16,12,3,90,0,924,1089,1245,135,675,250
2020-06-05,TAM,1952,104,2324,-103,6403,322,130,10,13,-1,96,11,363,1881,1216,46,1320,196
2020-06-05,TLA,1257,51,433,54,2146,35,182,17,5,4,38,2,220,350,306,29,205,54
2020-06-05,VER,4871,285,1542,-12,3693,119,741,40,65,-2,216,6,778,1124,373,72,571,60
2020-06-05,YUC,2059,47,216,-33,3263,62,205,5,1,-1,107,1,373,113,565,65,84,109
2020-06-05,ZAC,347,6,115,41,1354,5,44,2,0,-1,48,7,71,104,174,19,99,33
