Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-06-25,AGU,2071,36,408,7,5002,80,115,3,0,0,26,1,381,387,388,48,315,75
2020-06-25,BCN,8272,108,1683,124,4793,69,1779,11,113,13,380,6,590,970,393,70,428,50
2020-06-25,BCS,1324,37,386,-7,2738,122,70,0,2,0,38,0,209,353,538,23,267,123
2020-06-25,CAM,1581,78,492,14,1831,49,160,6,2,0,45,0,247,409,224,10,140,25
2020-06-25,CHH,2839,109,1197,-100,3326,95,611,19,106,1,298,8,149,398,196,10,206,15
2020-06-25,CHP,4146,112,798,-35,2000,32,455,15,62,2,71,0,405,440,120,43,162,25
2020-06-25,CMX,45125,882,10173,48,53988,1325,5079,153,569,3,1153,36,3842,5516,6667,645,3590,1238
2020-06-25,COA,3479,254,3981,35,12445,227,191,14,19,-3,183,4,787,2754,1081,138,1514,151
2020-06-25,COL,459,20,117,-6,741,18,52,1,4,2,43,2,119,107,103,26,64,27
2020-06-25,DUR,1567,130,838,3,4277,164,134,6,3,-1,49,2,388,563,885,104,391,189
2020-06-25,GRO,4828,60,1304,76,3070,44,830,10,92,0,242,6,436,727,252,13,291,7
2020-06-25,GUA,6126,423,2407,-94,15766,291,302,19,22,3,146,2,1647,2051,1643,203,1415,223
2020-06-25,HID,3579,97,287,-24,2922,62,574,15,10,-3,122,9,465,190,438,85,97,91
2020-06-25,JAL,5875,160,2094,143,15341,173,556,33,29,4,384,7,983,1482,1402,171,844,339
2020-06-25,MEX,32017,942,10375,-108,32396,1018,4936,184,425,11,897,39,2804,5482,3837,295,2990,589
2020-06-25,MIC,5291,271,1998,-81,8695,179,426,16,15,-7,163,1,810,1681,1398,90,1042,151
2020-06-25,MOR,2683,50,400,62,2263,45,640,1,16,3,58,0,273,269,317,35,184,52
2020-06-25,NAY,1487,54,232,5,1687,38,170,7,5,1,77,0,338,193,250,77,154,62
2020-06-25,NLE,4580,394,3060,-224,19272,377,280,10,3,0,187,8,988,2533,1664,186,1271,189
2020-06-25,OAX,4549,123,1105,91,2963,21,523,13,39,7,101,-1,568,757,368,40,400,22
2020-06-25,PUE,9014,272,3925,410,9150,139,1080,74,84,-4,264,14,1842,2620,1126,302,1407,190
2020-06-25,QUE,1830,27,200,-6,2357,50,232,3,6,0,94,0,247,126,272,56,89,74
2020-06-25,ROO,3233,90,461,25,2468,80,544,9,10,5,164,3,540,371,408,136,312,101
2020-06-25,SIN,7569,96,2060,165,5193,48,1140,21,103,9,250,2,455,1389,298,8,506,14
2020-06-25,SLP,2511,3,963,231,6142,8,122,5,5,2,111,1,455,875,791,32,586,82
2020-06-25,SON,6491,188,4826,247,4496,61,630,18,137,18,151,0,471,2304,186,15,725,4
2020-06-25,TAB,9486,267,2030,127,9625,228,961,12,13,0,124,1,1257,1708,1392,99,874,196
2020-06-25,TAM,5074,249,2544,-130,11354,395,300,12,18,-1,132,2,1217,1909,1812,151,1022,134
2020-06-25,TLA,2265,88,557,-16,3276,104,291,5,3,0,88,1,281,324,315,54,218,67
2020-06-25,VER,9161,321,2041,76,5638,113,1426,23,47,6,317,1,1298,1448,616,113,859,57
2020-06-25,YUC,3670,141,491,33,4713,88,364,13,4,1,145,2,858,440,729,208,344,183
2020-06-25,ZAC,769,22,150,17,2189,38,87,5,0,0,67,1,179,138,415,38,114,87
