Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-09-10,AGU,6348,92,504,-63,12469,191,480,12,3,0,115,1,310,417,851,23,253,152
2020-09-10,BCN,17845,115,1018,34,10410,42,3267,7,23,2,703,7,509,715,290,33,359,37
2020-09-10,BCS,8605,91,573,15,10408,132,400,5,1,-2,115,1,794,526,1175,163,378,250
2020-09-10,CAM,5874,9,130,12,5961,63,787,1,5,0,175,1,76,83,360,8,30,51
2020-09-10,CHH,8708,58,3830,196,8322,59,1224,8,106,4,672,13,120,1276,96,4,375,0
2020-09-10,CHP,6055,7,186,-1,4143,51,1009,0,5,0,131,0,49,63,205,4,22,22
2020-09-10,CMX,130235,1212,24857,881,204779,2609,11103,60,887,-1,2941,17,5627,14283,16675,507,8552,2216
2020-09-10,COA,23645,117,3588,154,30313,248,1580,32,92,12,501,15,1035,1170,2106,130,722,417
2020-09-10,COL,4182,59,132,-22,2963,36,479,8,2,-2,148,1,267,117,204,47,89,31
2020-09-10,DUR,7315,73,1368,67,13220,148,514,7,5,0,171,0,642,656,945,88,471,186
2020-09-10,GRO,15855,191,1177,50,10687,54,1749,22,40,4,420,4,765,720,447,83,285,13
2020-09-10,GUA,35494,324,2736,186,46240,436,2488,72,34,-2,546,19,2331,1982,3356,293,1493,688
2020-09-10,HID,10880,73,339,40,7231,73,1748,13,11,1,305,7,485,272,526,60,126,127
2020-09-10,JAL,22623,221,2813,85,32464,258,2753,37,81,-6,1019,19,1547,970,1816,308,620,425
2020-09-10,MEX,51942,184,18449,358,60266,793,8516,34,303,8,1796,12,1217,5241,2137,60,2374,106
2020-09-10,MIC,17003,163,2177,66,23796,233,1345,17,23,0,467,7,776,1474,843,31,629,84
2020-09-10,MOR,5214,40,342,-5,5463,81,1030,4,9,0,196,0,153,215,282,20,154,51
2020-09-10,NAY,5285,51,188,-10,3724,17,651,6,4,0,150,3,267,126,179,51,98,27
2020-09-10,NLE,32757,196,4271,489,39914,192,2561,19,64,4,874,13,2157,2016,2525,253,1270,331
2020-09-10,OAX,14376,91,687,5,6263,57,1317,12,36,0,217,1,545,254,361,37,165,56
2020-09-10,PUE,29476,246,3866,-151,30990,443,3767,34,188,-3,706,18,881,1086,1992,122,651,412
2020-09-10,QUE,7588,59,297,73,5294,55,834,21,0,0,200,0,629,193,515,87,137,102
2020-09-10,ROO,10839,64,598,8,6825,59,1493,6,10,0,374,3,400,259,429,72,181,85
2020-09-10,SIN,17126,127,1086,-41,12666,111,2949,35,41,-1,731,12,521,321,553,52,170,53
2020-09-10,SLP,20166,128,2112,135,22560,195,1363,8,40,1,312,0,863,1208,1032,26,729,82
2020-09-10,SON,22797,115,2209,-54,17340,162,2778,7,40,-5,475,1,462,1139,1018,17,680,47
2020-09-10,TAB,29965,144,1285,64,28396,266,2684,6,4,0,285,1,856,869,1718,191,465,276
2020-09-10,TAM,26195,111,2127,175,32336,184,1941,18,34,-5,909,18,807,1213,1162,24,574,138
2020-09-10,TLA,5849,11,186,7,10852,28,979,1,8,-1,259,2,101,111,285,11,69,26
2020-09-10,VER,29805,234,2386,14,14702,103,3875,25,88,-8,690,11,841,1092,580,43,625,49
2020-09-10,YUC,16269,176,570,-30,14145,143,1406,6,1,0,393,1,1089,387,1279,251,312,235
2020-09-10,ZAC,6048,75,183,-4,7126,97,579,11,1,1,160,1,589,144,640,89,97,126
