Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-08-06,AGU,4290,33,494,-32,8634,219,269,3,1,0,53,0,254,451,824,24,297,189
2020-08-06,BCN,14130,215,1172,-137,8059,109,2751,17,72,1,579,8,392,637,335,41,301,36
2020-08-06,BCS,5055,189,626,-124,6645,191,202,1,3,0,77,2,953,412,964,215,301,272
2020-08-06,CAM,4836,84,193,-2,3751,58,557,27,4,-1,124,7,257,102,277,20,57,38
2020-08-06,CHH,5625,38,2540,182,5640,23,948,10,105,6,505,2,98,820,82,8,207,0
2020-08-06,CHP,5884,18,288,41,3028,35,998,6,11,4,114,2,131,136,257,27,93,59
2020-08-06,CMX,77790,823,15941,771,111879,1495,7456,56,711,10,1841,16,3837,8132,9480,441,4893,1442
2020-08-06,COA,14690,509,3285,-49,21050,231,782,47,69,5,309,6,1844,1370,1313,273,838,257
2020-08-06,COL,2104,44,328,30,1753,24,229,10,12,2,88,2,353,221,246,70,165,58
2020-08-06,DUR,4575,127,1064,-72,9030,182,321,13,5,1,126,9,566,366,1059,109,283,252
2020-08-06,GRO,11843,145,1559,179,7757,129,1456,11,48,-3,362,1,868,1058,796,85,583,103
2020-08-06,GUA,22860,295,3326,426,31544,150,1152,30,32,1,307,5,2403,2601,2562,104,1860,121
2020-08-06,HID,7442,171,586,-45,5337,92,1116,29,21,-3,218,2,696,390,484,98,217,69
2020-08-06,JAL,14352,256,3304,67,24709,211,1677,30,63,1,708,7,1294,1044,1383,264,640,317
2020-08-06,MEX,56070,681,21542,322,60163,731,8553,83,513,4,1660,24,1858,7398,3062,132,3469,302
2020-08-06,MIC,10640,163,2039,71,17423,201,833,17,26,-7,342,6,719,1398,1026,24,691,56
2020-08-06,MOR,4281,55,400,3,4108,46,860,8,15,1,133,1,276,204,279,46,164,44
2020-08-06,NAY,3739,62,285,-14,3044,35,424,4,5,1,108,0,396,185,219,54,141,38
2020-08-06,NLE,20538,217,2693,138,29816,219,1318,32,33,3,505,12,1558,1215,1143,316,666,305
2020-08-06,OAX,11325,98,937,92,4714,28,1025,9,32,-2,161,1,693,422,278,42,287,38
2020-08-06,PUE,21650,305,4375,48,20604,341,2652,85,185,9,462,8,1240,1730,1415,150,878,214
2020-08-06,QUE,4015,63,257,-1,3717,55,483,9,1,-1,157,4,387,144,317,68,94,71
2020-08-06,ROO,8359,126,805,15,5067,85,1082,16,14,0,283,6,843,375,519,154,250,135
2020-08-06,SIN,13387,170,1678,-73,9365,140,2331,27,108,2,499,10,426,720,394,22,256,28
2020-08-06,SLP,11423,358,3742,27,13358,249,597,6,34,1,193,1,1222,1841,769,54,793,49
2020-08-06,SON,18597,149,2386,55,10462,139,2160,62,94,1,329,11,563,980,784,31,660,53
2020-08-06,TAB,23591,307,1201,-50,19163,289,2102,32,5,1,203,1,1511,874,1397,175,438,265
2020-08-06,TAM,17529,81,6275,475,22097,138,1179,61,68,5,446,16,334,3102,605,14,828,24
2020-08-06,TLA,4938,39,1010,6,8295,105,753,8,13,0,195,2,268,498,396,29,254,35
2020-08-06,VER,22953,435,2918,-153,11175,202,3000,43,116,1,549,8,1459,1526,711,64,773,37
2020-08-06,YUC,11045,244,461,-60,10377,116,959,17,14,2,291,6,1726,258,991,312,168,192
2020-08-06,ZAC,3134,90,263,-8,4488,69,292,10,1,1,123,1,585,219,480,87,149,74
