Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-08-14,AGU,4723,57,468,5,9572,211,309,4,4,1,61,0,295,410,817,61,324,292
2020-08-14,BCN,15117,124,1114,-24,8634,87,2904,18,46,-1,617,3,443,670,359,27,354,39
2020-08-14,BCS,6048,94,538,126,7560,98,243,1,1,0,92,1,960,427,1033,215,357,232
2020-08-14,CAM,5120,37,187,25,4107,44,654,8,3,0,143,1,169,130,286,16,61,48
2020-08-14,CHH,6407,65,2700,161,6270,78,1016,8,96,0,540,6,90,1032,113,4,302,7
2020-08-14,CHP,6032,16,242,27,3367,35,1032,5,9,1,123,0,133,106,356,15,41,61
2020-08-14,CMX,84569,886,16122,849,125169,1565,7796,41,709,0,1945,14,4290,8119,10544,578,5225,1807
2020-08-14,COA,17178,320,3320,104,22914,249,1066,28,66,-5,364,7,1959,1512,1531,281,984,329
2020-08-14,COL,2577,53,368,49,2017,27,284,3,7,0,100,0,411,285,265,81,182,57
2020-08-14,DUR,5151,103,1201,19,9911,84,372,4,5,0,142,1,558,489,952,135,380,205
2020-08-14,GRO,13025,142,1028,49,8765,84,1539,12,41,-4,388,2,841,570,687,41,332,50
2020-08-14,GUA,25978,455,2176,-78,35260,397,1360,15,36,4,343,2,2244,1505,3195,370,1060,698
2020-08-14,HID,8417,110,619,38,5928,89,1277,30,21,2,237,1,764,441,544,97,280,93
2020-08-14,JAL,16030,96,3657,209,26226,152,1947,17,67,1,771,2,1234,1428,1381,167,872,258
2020-08-14,MEX,60361,556,22292,370,66830,771,9128,81,510,-10,1817,35,2136,6888,4050,243,3517,477
2020-08-14,MIC,11955,128,2384,165,18911,163,966,22,26,5,374,5,710,1723,1025,60,791,105
2020-08-14,MOR,4596,55,357,15,4567,60,903,15,17,-6,142,2,265,231,406,43,172,91
2020-08-14,NAY,4196,57,277,2,3245,18,478,4,4,1,113,0,412,205,191,73,156,24
2020-08-14,NLE,23411,353,2679,174,31673,234,1717,59,45,-1,589,10,2042,1407,1627,345,821,458
2020-08-14,OAX,12214,155,799,-41,5171,60,1135,13,29,-3,177,2,678,318,393,122,185,65
2020-08-14,PUE,23879,280,3692,-63,23205,326,2976,31,179,6,540,15,1342,1151,1821,185,642,389
2020-08-14,QUE,4703,43,207,31,4033,58,541,4,1,0,170,0,449,134,323,99,92,98
2020-08-14,ROO,9149,95,681,7,5552,57,1210,24,16,2,307,3,738,256,510,145,167,121
2020-08-14,SIN,14340,123,1392,-116,10184,87,2523,14,91,-11,559,1,415,551,425,49,192,43
2020-08-14,SLP,13740,261,3273,-5,15496,303,823,20,33,-2,215,1,1117,1601,986,65,685,62
2020-08-14,SON,19744,119,2490,12,11833,241,2360,9,75,0,365,3,574,1023,977,41,697,81
2020-08-14,TAB,25402,216,1092,-11,21299,345,2277,35,11,-1,216,3,1214,769,1695,147,394,337
2020-08-14,TAM,20487,206,5653,27,24568,452,1447,22,65,-6,584,17,623,2448,1016,9,781,34
2020-08-14,TLA,5526,56,942,91,9279,148,853,11,15,2,219,5,283,537,410,31,191,53
2020-08-14,VER,25033,109,2790,200,12271,77,3298,32,106,6,598,12,1062,1450,720,66,775,69
2020-08-14,YUC,12306,149,477,10,11155,105,1109,18,12,0,321,1,1165,270,840,199,192,157
2020-08-14,ZAC,3955,99,292,7,5002,50,365,7,1,1,135,1,750,254,474,186,185,104
