Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-08-09,AGU,4506,2,309,28,8939,8,277,0,1,0,55,0,325,272,802,43,175,88
2020-08-09,BCN,14502,29,1135,-2,8266,42,2813,9,51,0,584,0,417,588,335,38,252,53
2020-08-09,BCS,5465,158,476,-191,7087,159,215,1,3,-1,82,0,995,260,1175,229,191,360
2020-08-09,CAM,4986,46,114,-81,3939,52,592,4,3,-1,134,0,238,30,319,17,9,41
2020-08-09,CHH,6006,120,2279,-67,5981,49,971,1,103,-1,515,2,113,787,104,6,184,10
2020-08-09,CHP,5964,11,208,-45,3205,46,1007,1,8,0,118,1,154,56,332,17,27,81
2020-08-09,CMX,80383,484,14974,-425,117190,1159,7584,40,717,3,1871,7,4187,6824,10565,636,3912,2140
2020-08-09,COA,15494,232,3269,-266,21796,278,874,14,63,-1,322,2,1714,1281,1511,322,696,370
2020-08-09,COL,2275,38,299,-24,1842,36,249,6,8,1,92,1,354,190,230,40,126,38
2020-08-09,DUR,4818,107,903,-236,9445,182,338,0,5,1,136,0,587,192,1082,125,105,302
2020-08-09,GRO,12299,157,1331,-254,8245,191,1486,3,54,5,372,2,867,817,868,59,318,58
2020-08-09,GUA,24241,323,1927,-437,33501,450,1210,11,34,-1,314,1,2334,1227,3272,275,797,769
2020-08-09,HID,7834,61,569,-2,5555,33,1163,7,14,-4,221,2,758,371,499,90,214,101
2020-08-09,JAL,15032,185,3195,-110,25308,155,1764,19,70,3,732,11,1345,790,1569,298,449,404
2020-08-09,MEX,57314,257,21902,-559,62546,743,8736,16,524,-5,1701,1,1718,7116,3339,162,2726,460
2020-08-09,MIC,11205,209,1824,-397,18088,347,866,11,28,0,353,2,761,1244,1042,50,564,132
2020-08-09,MOR,4419,35,347,-42,4279,37,874,0,20,3,135,0,266,191,291,45,123,55
2020-08-09,NAY,3954,64,215,-45,3131,38,443,1,3,0,109,0,442,93,219,93,71,58
2020-08-09,NLE,21529,202,2723,61,30395,111,1424,7,40,0,522,1,1765,1149,1302,376,582,350
2020-08-09,OAX,11680,132,874,-124,4869,68,1061,4,32,-4,167,2,648,360,305,54,206,65
2020-08-09,PUE,22369,283,4272,-399,21503,354,2768,10,197,-11,485,10,1161,1510,1608,153,798,245
2020-08-09,QUE,4333,39,148,-32,3820,31,501,3,1,0,158,0,434,72,313,96,37,66
2020-08-09,ROO,8694,85,647,-64,5274,57,1116,2,12,-1,291,1,824,208,554,154,133,133
2020-08-09,SIN,13750,21,1686,88,9645,10,2388,10,108,7,513,0,373,747,316,27,228,12
2020-08-09,SLP,12109,261,3875,-276,13986,278,677,21,44,-1,205,5,1076,1918,773,33,721,51
2020-08-09,SON,19040,53,2417,93,10813,33,2269,18,79,-8,350,5,534,1040,756,22,610,37
2020-08-09,TAB,24340,254,955,-289,19982,271,2157,18,6,-1,209,2,1395,690,1570,126,269,291
2020-08-09,TAM,17988,85,6931,-144,22713,383,1285,26,66,-2,495,7,310,3084,659,19,713,54
2020-08-09,TLA,5127,63,1142,-47,8605,63,779,3,14,0,201,0,266,548,409,34,229,44
2020-08-09,VER,23694,203,2862,-181,11575,116,3077,4,110,0,561,3,1294,1406,715,91,581,69
2020-08-09,YUC,11515,102,446,-34,10701,106,1010,12,12,1,307,5,1404,216,878,192,164,183
2020-08-09,ZAC,3413,75,252,-16,4687,55,324,10,0,0,127,0,608,206,483,106,147,96
