Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-08-21,AGU,5012,44,531,28,10302,56,344,2,3,-1,71,1,285,473,960,32,278,241
2020-08-21,BCN,15754,65,1162,53,9045,38,3034,27,17,-28,641,1,367,716,299,28,320,40
2020-08-21,BCS,6819,91,242,-168,8319,100,302,11,2,0,97,1,936,148,972,245,102,275
2020-08-21,CAM,5289,24,269,100,4492,51,710,6,4,0,149,1,123,230,312,14,153,53
2020-08-21,CHH,7198,177,2656,10,6959,119,1076,14,97,3,566,1,178,993,164,18,268,17
2020-08-21,CHP,6125,11,251,16,3638,37,1045,4,11,1,127,3,88,88,288,10,36,17
2020-08-21,CMX,90351,930,15811,-271,137218,2030,8062,24,691,4,2062,7,4352,7546,11379,650,4897,2116
2020-08-21,COA,19240,394,3048,14,24754,246,1213,24,59,-12,394,4,1731,1390,1843,288,887,352
2020-08-21,COL,3110,66,205,2,2340,33,322,4,6,1,108,0,508,177,313,91,143,63
2020-08-21,DUR,5676,65,1204,101,10750,61,397,4,6,0,156,5,597,455,982,112,322,247
2020-08-21,GRO,13880,128,922,36,9320,72,1615,8,51,-1,405,3,668,454,504,85,234,63
2020-08-21,GUA,28337,314,2211,47,37766,434,1521,31,29,3,397,8,2236,1578,3013,327,1217,800
2020-08-21,HID,9292,74,463,76,6499,64,1402,15,18,1,251,2,788,289,584,132,181,116
2020-08-21,JAL,17710,123,3126,76,27871,153,2135,26,79,6,831,16,1372,900,1587,267,564,384
2020-08-21,MEX,63709,515,24027,532,71865,763,9550,52,573,13,1966,22,1921,6858,4057,187,3364,458
2020-08-21,MIC,13263,179,2011,-245,20466,271,1054,9,22,-3,400,7,773,1447,1120,65,665,128
2020-08-21,MOR,4900,87,406,31,4918,64,947,1,15,-1,164,5,239,268,395,39,184,80
2020-08-21,NAY,4559,42,205,-6,3391,-14,527,11,5,-1,120,0,394,140,177,36,105,30
2020-08-21,NLE,25743,437,2586,-129,33393,262,1960,20,44,-1,654,8,2053,1221,1879,381,704,410
2020-08-21,OAX,12878,140,770,-41,5454,56,1212,10,36,-2,193,4,647,276,351,68,177,92
2020-08-21,PUE,25252,188,3725,-35,24936,360,3223,28,183,11,587,8,1085,1101,1746,170,666,377
2020-08-21,QUE,5407,129,222,-17,4264,43,602,18,2,0,171,0,541,171,373,105,121,88
2020-08-21,ROO,9654,65,656,-5,5897,41,1301,15,19,2,331,1,570,205,447,128,155,111
2020-08-21,SIN,15159,139,1175,-65,10869,123,2625,17,67,2,596,4,501,384,492,54,197,42
2020-08-21,SLP,15487,340,2664,18,17464,246,943,10,39,1,244,3,911,1465,937,75,670,56
2020-08-21,SON,20537,152,2359,5,13304,231,2451,17,75,0,390,0,562,988,951,44,685,47
2020-08-21,TAB,26702,202,1009,-13,23085,286,2396,18,12,2,233,5,988,627,1652,163,318,255
2020-08-21,TAM,22499,477,4825,-295,27115,421,1644,16,71,0,687,9,740,1987,1114,20,756,50
2020-08-21,TLA,5862,15,667,168,10285,30,912,15,12,-1,230,3,231,307,555,29,131,55
2020-08-21,VER,26467,95,2768,101,13049,84,3487,27,120,8,636,5,916,1408,607,57,707,53
2020-08-21,YUC,13349,138,491,32,11785,80,1187,9,8,0,338,3,1128,292,728,248,226,203
2020-08-21,ZAC,4514,82,286,11,5633,80,411,11,1,0,143,2,676,235,701,106,176,161
