Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-06-24,AGU,2066,77,396,58,4927,20,119,5,0,-1,26,0,391,382,327,60,320,13
2020-06-24,BCN,8301,110,1567,188,4797,79,1813,19,104,13,384,4,606,912,399,58,407,34
2020-06-24,BCS,1271,12,392,89,2610,52,69,2,2,0,38,0,206,359,469,19,285,78
2020-06-24,CAM,1618,67,487,84,1792,21,169,3,2,0,46,2,229,411,230,4,167,20
2020-06-24,CHH,2727,65,1309,-67,3204,107,591,14,104,-4,290,5,131,421,157,5,211,6
2020-06-24,CHP,3924,106,796,-33,1865,1,420,19,58,-9,65,3,366,451,96,28,149,19
2020-06-24,CMX,53757,782,12858,850,62627,1021,5938,282,776,24,1357,38,4363,6571,7684,684,4080,1327
2020-06-24,COA,3236,106,4110,483,12117,117,177,9,23,6,184,2,637,2822,1072,57,1620,120
2020-06-24,COL,445,11,124,25,731,10,57,5,2,1,46,0,113,119,94,17,89,21
2020-06-24,DUR,1443,40,683,118,4186,63,125,11,4,1,43,1,321,554,884,47,344,211
2020-06-24,GRO,4640,152,1163,-19,2889,71,810,20,90,2,231,3,470,612,234,12,289,7
2020-06-24,GUA,5749,254,2500,179,15503,244,282,2,19,-2,139,4,1398,2137,1508,61,1423,177
2020-06-24,HID,3413,56,206,51,2596,45,585,18,11,3,103,6,428,166,400,76,105,82
2020-06-24,JAL,5760,190,1969,25,15288,241,528,36,24,1,379,10,1008,1389,1448,177,766,380
2020-06-24,MEX,21759,955,8050,-517,21967,1057,3711,196,218,6,635,21,1860,4812,2264,159,2423,288
2020-06-24,MIC,5070,233,2100,52,8562,366,401,13,22,3,160,6,687,1668,1406,54,975,151
2020-06-24,MOR,2541,132,290,48,2094,87,639,6,9,1,57,2,282,201,304,23,153,32
2020-06-24,NAY,1388,52,205,14,1573,23,162,2,5,-1,75,1,317,181,227,61,148,41
2020-06-24,NLE,4213,98,3312,439,19094,73,267,13,3,0,180,6,809,2793,1678,129,1258,153
2020-06-24,OAX,4346,197,975,37,2906,77,501,14,30,6,102,2,589,662,393,40,369,24
2020-06-24,PUE,8876,313,3575,288,8929,153,1024,32,88,-16,254,4,1872,2302,1195,308,1322,211
2020-06-24,QUE,1898,40,196,-4,2278,31,254,4,6,0,98,1,266,125,235,57,89,53
2020-06-24,ROO,3125,133,429,-8,2354,59,534,11,5,-3,153,4,514,345,356,117,295,66
2020-06-24,SIN,7490,160,1885,56,5132,126,1126,28,94,8,251,4,485,1282,304,11,475,14
2020-06-24,SLP,2536,53,730,183,6108,51,118,4,3,1,109,1,519,644,877,68,473,149
2020-06-24,SON,6130,111,4568,353,4331,59,554,70,116,13,140,10,500,2054,200,13,621,6
2020-06-24,TAB,9280,265,1917,18,9547,278,958,33,11,-2,125,1,1248,1605,1347,101,877,161
2020-06-24,TAM,4864,298,2671,97,11025,154,303,15,19,-7,139,2,1115,2046,1689,125,1151,20
2020-06-24,TLA,2049,39,522,51,3227,47,281,7,1,0,84,1,199,318,252,16,206,20
2020-06-24,VER,8673,178,1913,160,5322,78,1373,38,42,2,305,5,1148,1352,566,63,783,35
2020-06-24,YUC,3530,121,460,87,4632,119,355,16,3,0,150,3,793,415,724,208,345,187
2020-06-24,ZAC,729,31,117,-16,2123,51,80,0,0,0,64,0,166,108,448,33,89,76
