Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-06-01,AGU,851,25,235,56,3616,1,35,0,0,0,17,1,211,231,423,44,172,93
2020-06-01,BCN,5207,53,943,54,3098,35,871,6,70,5,209,3,559,583,435,40,219,52
2020-06-01,BCS,626,12,193,47,1458,21,35,0,2,0,16,0,94,159,210,17,96,57
2020-06-01,CAM,709,25,84,-51,883,55,91,1,1,-1,26,1,138,72,218,10,31,41
2020-06-01,CHH,1627,11,1317,123,2023,4,328,10,62,2,145,0,121,560,158,2,199,5
2020-06-01,CHP,1879,58,387,31,1327,28,136,1,11,5,29,0,650,318,219,72,146,25
2020-06-01,CMX,30987,884,7902,244,36995,748,2713,55,258,34,685,13,4718,5145,6084,610,2460,1026
2020-06-01,COA,1093,3,2768,167,5872,52,81,0,18,0,118,1,172,1872,468,14,879,31
2020-06-01,COL,149,3,51,11,459,7,21,0,0,0,28,0,38,48,76,1,31,15
2020-06-01,DUR,390,17,210,15,1805,42,37,0,2,0,22,0,150,163,422,50,108,148
2020-06-01,GRO,1882,56,1134,82,1654,29,272,6,56,9,141,2,251,879,76,0,238,2
2020-06-01,GUA,1697,47,774,55,10688,130,112,5,6,2,93,0,580,653,1692,99,447,261
2020-06-01,HID,1743,55,333,0,1387,20,318,14,20,2,58,0,419,291,208,45,116,32
2020-06-01,JAL,1826,39,1202,204,10401,160,151,8,3,-2,217,3,613,1070,1694,98,792,333
2020-06-01,MEX,10095,240,5537,356,13154,211,1168,9,78,1,360,4,1188,4182,1296,86,1866,137
2020-06-01,MIC,1987,36,902,76,4272,67,169,4,5,0,108,1,393,777,829,41,441,112
2020-06-01,MOR,1347,6,194,46,1277,7,270,5,2,0,35,0,212,150,205,18,89,20
2020-06-01,NAY,597,42,52,-42,1014,27,59,6,0,-1,39,0,178,43,191,40,34,55
2020-06-01,NLE,1488,65,3087,-52,10755,180,96,8,3,0,72,1,314,2870,1262,52,1552,183
2020-06-01,OAX,1490,93,605,3,1513,53,162,10,24,-3,69,2,360,439,284,49,214,61
2020-06-01,PUE,3148,72,1690,157,4226,80,359,9,19,6,119,2,686,1098,1003,86,461,183
2020-06-01,QUE,998,16,230,21,1610,17,108,3,6,0,56,2,251,175,341,30,85,80
2020-06-01,ROO,1915,44,175,-11,1441,26,355,3,9,1,101,2,285,130,226,47,78,48
2020-06-01,SIN,3595,158,974,-40,3289,59,522,21,71,11,156,6,591,712,334,30,250,19
2020-06-01,SLP,963,26,253,19,3676,62,54,3,1,0,73,0,289,219,682,53,115,139
2020-06-01,SON,2040,50,1912,94,2595,15,116,5,26,4,65,0,377,1311,338,5,470,25
2020-06-01,TAB,4334,185,1167,-86,4627,225,533,13,20,-7,83,2,871,946,1073,96,427,198
2020-06-01,TAM,1660,91,2151,193,5440,61,109,1,15,1,84,0,325,1808,1153,56,1072,139
2020-06-01,TLA,1063,20,306,56,2072,25,150,2,2,1,32,0,201,267,448,16,125,60
2020-06-01,VER,3894,290,1315,-174,3291,131,537,19,55,-7,183,7,616,915,305,39,340,27
2020-06-01,YUC,1859,40,362,46,2986,30,164,9,6,0,95,4,386,258,520,54,189,114
2020-06-01,ZAC,296,9,52,-6,1253,19,35,1,0,0,38,2,66,46,176,13,30,52
