Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-07-21,AGU,3544,58,229,46,6996,109,215,11,0,0,42,0,440,192,497,61,130,79
2020-07-21,BCN,12155,102,1407,161,6805,48,2424,27,88,14,509,4,444,697,304,39,241,28
2020-07-21,BCS,3231,14,505,245,4877,9,122,4,2,0,53,2,665,402,779,73,269,161
2020-07-21,CAM,3667,41,382,93,2874,22,374,16,4,1,75,1,303,253,160,15,84,20
2020-07-21,CHH,4479,92,1676,92,4698,83,813,4,82,2,439,5,185,710,192,15,203,7
2020-07-21,CHP,5489,23,568,18,2489,15,881,11,70,-1,93,2,136,142,109,12,57,17
2020-07-21,CMX,64431,904,13882,782,86353,1613,6793,83,665,4,1617,17,4206,7193,10170,702,4021,2365
2020-07-21,COA,9909,609,3621,-532,17451,466,487,23,45,-4,245,5,1518,1554,922,242,785,233
2020-07-21,COL,1249,17,265,61,1225,13,134,1,8,4,66,2,284,245,159,33,141,31
2020-07-21,DUR,3353,39,1003,205,6989,31,245,15,3,1,87,2,492,378,929,96,226,183
2020-07-21,GRO,9277,145,1173,33,5874,147,1243,19,57,-5,314,5,875,491,747,106,335,90
2020-07-21,GUA,15564,366,2129,318,25505,418,768,36,29,8,238,7,2553,1499,2879,321,1050,596
2020-07-21,HID,5599,109,435,48,4261,50,863,18,14,1,185,3,593,277,460,72,177,81
2020-07-21,JAL,10827,185,3633,362,20963,191,1277,37,51,-3,593,6,1263,1923,1715,222,961,362
2020-07-21,MEX,47253,810,17615,174,49041,915,7395,142,543,14,1372,31,1951,6873,3480,226,2319,538
2020-07-21,MIC,8229,89,1712,79,14133,307,657,4,17,0,254,14,435,1151,1010,20,532,77
2020-07-21,MOR,3683,54,380,-38,3483,70,785,11,16,1,109,5,221,139,318,21,92,42
2020-07-21,NAY,2870,68,228,30,2574,34,291,4,6,1,91,0,460,175,304,89,146,62
2020-07-21,NLE,13021,446,5112,118,25623,300,748,79,15,-2,360,10,1732,3262,1245,270,1055,261
2020-07-21,OAX,8949,157,943,82,4107,45,838,8,41,2,132,0,431,476,277,23,242,23
2020-07-21,PUE,16602,216,4864,273,16318,370,1999,29,148,11,379,7,950,2638,1081,64,1046,110
2020-07-21,QUE,3008,49,200,67,3119,15,384,9,4,0,130,3,335,137,300,71,98,62
2020-07-21,ROO,6370,85,693,138,4039,43,827,27,13,4,228,1,961,405,599,109,296,116
2020-07-21,SIN,11683,333,1343,-248,7898,240,1888,51,102,-8,389,8,583,518,444,35,202,37
2020-07-21,SLP,6228,173,3554,382,10420,117,331,10,21,3,164,6,969,2478,822,27,864,28
2020-07-21,SON,14947,339,3657,-38,8048,185,1518,40,97,7,240,3,450,1145,285,4,348,4
2020-07-21,TAB,18068,276,1186,89,15476,28,1624,27,11,-1,171,3,1886,960,1448,201,397,209
2020-07-21,TAM,11851,552,5955,75,17635,353,727,40,61,10,284,9,762,3232,676,24,838,33
2020-07-21,TLA,3911,47,843,155,6276,217,558,20,10,0,155,5,321,506,426,30,208,17
2020-07-21,VER,17406,234,2783,361,8925,97,2304,80,81,5,448,6,1729,1641,749,84,827,57
2020-07-21,YUC,7483,181,717,54,8247,112,714,20,5,1,221,4,1072,535,889,172,316,182
2020-07-21,ZAC,1919,46,173,69,3429,45,173,9,0,-2,96,4,449,143,462,92,91,104
