Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-07-19,AGU,3417,39,220,-68,6883,65,202,1,1,-1,42,0,463,183,509,109,111,86
2020-07-19,BCN,11934,99,1345,-78,6695,72,2380,10,69,1,503,0,502,675,347,41,245,44
2020-07-19,BCS,3107,88,423,-113,4765,104,118,0,2,0,51,0,756,340,851,131,212,279
2020-07-19,CAM,3552,95,314,-78,2828,57,345,5,2,-2,73,1,322,203,187,26,61,27
2020-07-19,CHH,4357,27,1615,-14,4576,32,807,4,81,-3,434,1,208,673,212,21,209,19
2020-07-19,CHP,5432,31,562,-21,2452,17,863,6,73,0,91,0,137,110,106,19,34,29
2020-07-19,CMX,62789,713,14800,-662,82831,1496,6671,31,659,-9,1583,19,4159,8125,9348,787,4606,2326
2020-07-19,COA,8995,164,4294,-35,16895,91,456,5,54,6,240,0,1339,2095,884,214,1008,159
2020-07-19,COL,1208,40,174,-1,1203,13,133,5,3,1,64,1,327,159,193,75,101,44
2020-07-19,DUR,3270,84,924,-171,6829,150,230,2,2,0,85,0,582,336,998,130,198,254
2020-07-19,GRO,8985,142,1220,-46,5608,105,1218,4,64,2,309,2,783,514,641,75,286,60
2020-07-19,GUA,14752,322,2463,-277,24572,341,722,3,23,4,229,2,2518,1873,2871,388,1189,538
2020-07-19,HID,5452,109,363,-72,4181,75,839,6,14,-1,182,0,625,199,516,104,103,111
2020-07-19,JAL,10508,167,3358,-33,20566,194,1221,15,48,-1,581,2,1356,1797,1847,308,945,466
2020-07-19,MEX,46280,262,17211,-237,47880,462,7221,28,521,-5,1335,12,2117,6946,3648,282,2420,658
2020-07-19,MIC,8018,72,1834,-240,13640,334,651,4,20,-3,238,5,419,1282,973,32,513,107
2020-07-19,MOR,3605,13,418,-3,3393,17,772,1,13,-2,104,1,230,183,334,21,105,67
2020-07-19,NAY,2775,56,185,-21,2515,38,285,1,5,-1,91,0,470,136,308,88,118,89
2020-07-19,NLE,12055,415,5487,-108,24990,237,669,0,17,0,344,0,1676,3812,1135,344,1385,234
2020-07-19,OAX,8704,190,915,-181,4037,53,824,7,42,-4,131,0,499,467,339,36,185,29
2020-07-19,PUE,16126,311,4863,-168,15705,186,1956,21,144,-13,368,4,1003,2778,1030,97,1161,63
2020-07-19,QUE,2896,37,206,5,3061,34,371,0,5,0,126,0,334,143,309,65,102,95
2020-07-19,ROO,6161,65,667,-11,3905,62,797,6,10,-1,227,2,1040,399,571,171,253,177
2020-07-19,SIN,11314,10,1587,133,7633,5,1824,9,106,9,380,2,527,726,361,37,251,37
2020-07-19,SLP,5797,176,3308,57,10101,143,314,6,20,1,158,1,927,2388,996,45,1057,46
2020-07-19,SON,14485,224,3716,-82,7829,40,1447,62,96,-30,236,4,665,1032,406,15,314,14
2020-07-19,TAB,17371,386,1393,-362,15219,256,1584,32,8,1,168,2,1841,1059,1478,209,437,241
2020-07-19,TAM,11191,188,5645,-135,17211,423,683,6,52,-9,273,10,764,2987,946,25,696,61
2020-07-19,TLA,3822,121,668,-109,6040,44,532,1,10,1,145,0,381,372,498,36,147,22
2020-07-19,VER,16795,456,2649,-290,8669,156,2200,7,74,-3,439,2,1844,1556,775,156,717,92
2020-07-19,YUC,7226,158,594,-119,8092,162,686,7,6,1,213,1,1186,438,1046,201,259,215
2020-07-19,ZAC,1845,51,121,-22,3352,56,163,1,1,1,92,0,478,95,495,126,60,138
