Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-07-08,AGU,2731,107,390,92,5702,41,169,4,0,0,36,1,349,324,279,99,154,20
2020-07-08,BCN,10286,143,1577,31,5993,64,2130,46,83,-2,469,4,592,927,398,62,354,50
2020-07-08,BCS,1937,40,700,71,3658,57,93,0,0,0,44,0,355,616,616,35,383,89
2020-07-08,CAM,2606,83,394,20,2333,29,257,7,1,-1,58,1,257,284,201,11,70,7
2020-07-08,CHH,3552,68,1450,43,3872,49,701,9,107,6,363,8,190,526,169,8,213,10
2020-07-08,CHP,5050,30,646,19,2253,7,720,29,67,-2,80,0,281,215,106,13,89,8
2020-07-08,CMX,54405,982,12270,185,68148,1473,6021,90,657,4,1408,24,4122,6624,7868,611,3912,1506
2020-07-08,COA,6484,237,4750,77,15172,219,318,18,38,10,207,4,1230,3205,893,167,1599,86
2020-07-08,COL,757,31,139,-2,956,30,83,2,4,-1,55,4,166,130,145,22,93,31
2020-07-08,DUR,2447,38,1222,144,5485,61,169,4,4,0,65,2,443,825,709,50,315,159
2020-07-08,GRO,6734,246,2451,-116,4088,113,1039,15,76,0,277,0,799,1707,488,23,388,11
2020-07-08,GUA,10295,402,2829,256,20494,492,479,23,22,-4,193,12,1973,2395,3047,281,1548,572
2020-07-08,HID,4515,69,355,27,3501,64,718,11,14,0,159,2,491,231,378,65,131,85
2020-07-08,JAL,8274,193,2592,310,18018,164,909,28,33,3,497,6,1146,1507,1711,203,945,388
2020-07-08,MEX,40087,979,14379,306,40434,845,6304,111,558,21,1155,19,2644,7127,3710,202,3515,512
2020-07-08,MIC,6642,72,2180,151,11339,196,540,12,33,1,196,4,371,1575,902,15,662,38
2020-07-08,MOR,3232,37,477,10,2865,43,712,8,24,2,91,5,201,251,275,27,152,37
2020-07-08,NAY,2141,69,255,-10,2118,41,229,5,5,1,86,3,399,200,263,62,177,62
2020-07-08,NLE,8428,338,3956,334,22816,246,467,21,11,1,318,36,1719,2997,1621,278,1537,289
2020-07-08,OAX,6924,289,1209,-5,3485,64,682,12,45,3,116,1,598,777,285,20,376,8
2020-07-08,PUE,12841,366,4936,-39,12431,380,1583,56,96,-8,321,8,936,3280,1138,39,1301,69
2020-07-08,QUE,2290,28,191,-13,2707,40,319,8,3,0,113,0,277,126,284,57,102,53
2020-07-08,ROO,4570,123,711,35,3205,45,660,15,9,0,200,5,867,555,441,109,398,28
2020-07-08,SIN,9526,193,1817,-17,6453,121,1502,31,101,-6,308,8,464,1086,368,14,401,18
2020-07-08,SLP,3978,101,1075,256,8269,144,232,27,11,0,137,5,719,895,1145,79,532,164
2020-07-08,SON,10421,320,5520,201,6104,181,1034,27,116,0,201,3,779,2569,327,8,666,19
2020-07-08,TAB,13255,377,2214,150,12696,243,1250,43,21,-8,150,3,1442,1655,1322,75,718,114
2020-07-08,TAM,8013,357,5550,417,13317,85,508,43,61,3,185,10,823,3680,587,9,1196,15
2020-07-08,TLA,3093,47,927,121,4509,171,431,11,10,1,119,7,346,599,399,24,260,29
2020-07-08,VER,12739,398,2770,39,7126,172,1879,43,71,9,386,10,1437,1969,675,47,1014,15
2020-07-08,YUC,5538,183,758,129,6648,128,530,16,6,1,179,8,1182,672,1511,244,552,270
2020-07-08,ZAC,1212,49,203,-32,2713,74,128,7,2,2,79,0,293,187,364,49,144,83
