Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-08-12,AGU,4716,53,336,17,9224,117,310,7,1,0,66,1,286,310,778,38,228,89
2020-08-12,BCN,14759,196,1064,-141,8415,141,2833,20,48,-2,602,13,443,606,332,20,282,27
2020-08-12,BCS,5784,108,400,2,7363,112,228,4,1,-1,86,2,914,297,1035,161,235,182
2020-08-12,CAM,5197,59,174,-23,4065,39,646,9,3,-1,139,0,169,103,293,14,35,64
2020-08-12,CHH,6264,130,2428,-58,6059,93,994,8,97,-15,523,4,96,871,83,6,231,6
2020-08-12,CHP,5738,21,225,19,3058,34,962,3,7,-1,112,0,133,101,286,1,69,34
2020-08-12,CMX,99756,998,18623,565,142164,2233,9598,59,923,6,2396,14,4434,8348,11463,538,4733,2011
2020-08-12,COA,16672,289,3339,58,22138,256,1000,41,69,-11,361,12,1776,1384,1363,293,849,278
2020-08-12,COL,2541,57,287,20,1978,36,299,7,6,1,108,2,425,209,248,55,155,48
2020-08-12,DUR,4912,48,1015,169,9840,44,361,16,4,-1,132,2,538,414,890,73,324,149
2020-08-12,GRO,12529,115,922,53,8343,54,1489,11,43,-5,369,2,817,472,751,24,230,23
2020-08-12,GUA,25228,270,2001,347,34617,263,1328,18,25,2,334,3,2230,1355,3085,230,963,646
2020-08-12,HID,7951,35,458,176,5207,2,1258,22,11,1,225,4,709,402,421,67,244,46
2020-08-12,JAL,15866,168,3181,194,26056,145,1904,24,64,1,770,3,1376,995,1455,231,621,323
2020-08-12,MEX,42711,719,18965,-458,45626,1046,7116,64,331,-17,1331,15,1400,5595,2044,120,1961,133
2020-08-12,MIC,11735,179,2065,217,18616,164,904,20,20,6,351,2,710,1475,963,51,691,111
2020-08-12,MOR,4279,41,331,-20,4226,95,882,5,17,1,133,1,222,220,345,18,156,49
2020-08-12,NAY,4025,74,222,2,3105,24,468,5,2,0,107,0,407,154,195,67,129,40
2020-08-12,NLE,22786,250,2671,323,31436,178,1631,47,49,1,586,9,1932,1152,1468,325,631,331
2020-08-12,OAX,11787,96,764,17,4930,32,1089,30,33,1,169,2,599,302,345,49,202,64
2020-08-12,PUE,23743,382,4372,-82,22662,300,2933,53,183,-4,518,1,1271,1456,1646,165,794,225
2020-08-12,QUE,4750,82,170,28,3850,40,578,11,2,2,174,2,428,136,271,85,94,59
2020-08-12,ROO,8884,137,688,-53,5363,70,1157,21,14,2,293,3,715,276,494,133,201,93
2020-08-12,SIN,14183,69,1313,48,10057,74,2502,37,99,-2,555,9,444,463,464,31,163,32
2020-08-12,SLP,13190,300,3389,-133,14831,398,790,52,43,-1,208,5,1070,1550,901,28,670,69
2020-08-12,SON,19609,126,2341,176,11382,128,2361,17,86,3,365,5,608,897,934,27,568,37
2020-08-12,TAB,25137,197,1095,263,20923,217,2272,27,8,2,215,3,1236,812,1512,110,370,270
2020-08-12,TAM,18889,193,6906,168,23794,278,1415,17,86,7,560,10,471,2660,925,11,733,24
2020-08-12,TLA,4764,37,526,22,8554,28,782,16,12,2,203,1,211,231,302,16,94,26
2020-08-12,VER,24292,238,2381,40,11598,156,3138,41,96,-5,555,8,1180,1148,707,62,602,46
2020-08-12,YUC,12061,95,495,166,10935,51,1094,22,12,1,326,6,1206,298,807,181,216,150
2020-08-12,ZAC,3642,96,326,92,4847,81,344,3,0,0,129,1,638,300,437,99,229,90
