Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-09-17,AGU,6512,17,420,59,13287,8,515,1,3,0,121,0,206,294,735,9,187,95
2020-09-17,BCN,18427,41,1084,-61,10868,62,3381,7,20,0,723,1,215,713,293,24,162,52
2020-09-17,BCS,9226,79,434,-121,11627,204,425,0,2,0,126,0,685,372,1393,126,295,372
2020-09-17,CAM,5836,2,66,-18,6284,20,785,1,6,0,183,0,62,16,338,4,5,54
2020-09-17,CHH,9269,46,3759,-19,8891,25,1264,1,108,-2,697,1,84,996,107,1,174,3
2020-09-17,CHP,6418,7,188,-13,4664,26,1081,0,5,0,143,0,47,59,199,3,13,25
2020-09-17,CMX,114736,468,17676,-1200,189991,1280,9121,34,683,-9,2435,10,3965,9029,12028,286,4486,1181
2020-09-17,COA,24597,162,3087,-222,32403,235,1678,9,77,-5,524,2,896,619,1896,113,300,330
2020-09-17,COL,4337,58,97,-59,3101,35,472,3,2,-1,152,1,255,75,182,51,47,46
2020-09-17,DUR,8018,131,1088,-291,13997,196,536,0,6,0,183,1,627,139,1075,120,52,225
2020-09-17,GRO,17035,181,1308,-146,11658,93,1845,3,40,0,464,1,629,793,437,11,261,21
2020-09-17,GUA,37796,255,2651,57,48913,179,2674,10,36,1,581,2,2091,1829,3206,208,1381,394
2020-09-17,HID,11764,102,321,-93,8431,64,1801,7,13,-2,338,2,460,156,487,58,81,62
2020-09-17,JAL,23919,176,2645,-161,33676,199,2898,30,84,-3,1056,7,1393,730,1556,186,436,281
2020-09-17,MEX,75774,362,19978,-684,92624,657,11024,25,482,-5,2426,10,1806,4817,3762,142,1568,284
2020-09-17,MIC,18295,101,1695,-213,25021,109,1484,11,23,-2,496,2,732,1083,879,40,417,96
2020-09-17,MOR,5627,25,336,-89,6056,77,1044,2,13,-5,214,5,135,152,299,13,94,34
2020-09-17,NAY,5575,28,149,-23,3982,20,693,7,3,0,161,0,228,68,157,24,50,28
2020-09-17,NLE,34906,146,3652,135,41900,93,2702,3,64,-2,901,2,1929,1325,2211,237,655,243
2020-09-17,OAX,15096,66,798,41,6679,19,1376,2,43,1,231,0,405,314,266,7,195,24
2020-09-17,PUE,29647,123,3089,-237,31802,277,3813,5,152,-5,729,0,730,471,1726,98,254,416
2020-09-17,QUE,7970,41,150,-13,5736,27,854,2,1,0,192,0,481,75,438,63,52,63
2020-09-17,ROO,11204,15,526,20,7207,10,1560,4,12,2,395,1,285,162,357,37,98,43
2020-09-17,SIN,17513,15,1099,-24,13175,21,3005,0,47,3,751,0,297,301,378,11,78,7
2020-09-17,SLP,21250,136,1684,-143,24157,155,1462,6,25,-4,350,2,647,861,1182,31,391,90
2020-09-17,SON,23495,50,1668,-107,18564,149,2781,2,37,1,482,1,459,725,1053,11,401,32
2020-09-17,TAB,30505,108,595,-271,30394,313,2679,6,2,-1,287,2,771,350,1820,153,204,417
2020-09-17,TAM,27378,79,1873,-102,33687,205,1977,7,35,4,918,5,604,901,1175,52,290,146
2020-09-17,TLA,7067,32,511,-44,12158,29,1060,2,11,-1,275,1,162,105,269,12,20,36
2020-09-17,VER,31380,10,2322,79,16256,21,4093,6,103,1,748,1,694,846,637,19,378,34
2020-09-17,YUC,16974,80,411,-101,15140,112,1472,3,1,0,402,0,964,208,1203,160,143,284
2020-09-17,ZAC,6567,40,192,-6,7649,39,624,2,2,0,173,1,495,138,562,89,81,116
