Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-09-29,AGU,7221,125,297,-69,14363,183,614,12,2,-3,137,1,363,225,632,48,165,124
2020-09-29,BCN,19277,70,1482,144,11821,69,3557,28,23,3,751,2,299,681,545,13,269,36
2020-09-29,BCS,10185,48,399,206,13738,73,458,5,1,0,140,3,645,356,1310,137,267,239
2020-09-29,CAM,5953,4,140,66,6919,31,813,5,5,0,190,0,43,121,381,2,53,43
2020-09-29,CHH,10988,242,3634,13,10333,223,1377,19,109,-9,750,11,330,995,256,14,257,10
2020-09-29,CHP,6534,3,229,45,5128,25,1090,0,5,0,148,1,52,100,253,3,49,20
2020-09-29,CMX,125115,801,20481,932,210278,1648,9614,44,708,7,2612,16,4059,10940,9572,437,5951,1365
2020-09-29,COA,26300,277,3239,-105,35405,334,1868,27,73,4,575,9,1062,642,1995,249,437,459
2020-09-29,COL,4831,21,218,64,3356,15,526,3,3,2,159,0,298,189,172,18,120,24
2020-09-29,DUR,8854,107,1472,38,15103,152,623,20,8,0,201,5,581,423,881,86,283,197
2020-09-29,GRO,18812,157,1200,51,12741,78,1938,12,37,2,490,3,703,669,485,19,245,26
2020-09-29,GUA,40645,139,1970,418,55646,333,2894,14,36,0,646,4,1323,1093,4164,131,855,557
2020-09-29,HID,12703,99,341,-1,9205,99,1936,18,13,1,382,6,498,185,527,57,115,101
2020-09-29,JAL,26741,238,2942,188,36374,226,3252,23,94,0,1148,7,1662,765,1817,312,478,392
2020-09-29,MEX,80562,485,22173,457,101310,753,11738,58,487,8,2655,21,1862,5591,3355,168,2239,525
2020-09-29,MIC,20226,94,2100,267,26975,155,1634,10,32,0,532,4,652,1124,866,24,471,52
2020-09-29,MOR,5901,24,367,52,6567,30,1092,2,13,-1,235,0,146,166,298,17,83,23
2020-09-29,NAY,5957,9,192,71,4231,7,740,11,4,0,177,0,211,102,166,19,84,24
2020-09-29,NLE,39523,303,4015,275,45927,340,3027,68,71,0,987,21,2712,1222,2706,364,725,481
2020-09-29,OAX,16829,160,727,40,7330,58,1441,10,38,1,252,6,675,256,404,53,169,65
2020-09-29,PUE,31052,47,3532,306,34257,194,4006,35,157,9,803,9,649,886,1677,60,531,327
2020-09-29,QUE,8992,85,390,104,6644,92,932,10,2,0,204,0,586,251,702,89,192,146
2020-09-29,ROO,11799,40,632,105,7863,47,1650,10,10,0,423,2,340,284,456,39,206,59
2020-09-29,SIN,18619,101,1152,-36,14374,158,3167,17,46,0,813,9,368,372,573,26,163,46
2020-09-29,SLP,22963,53,1720,253,27123,127,1683,19,27,4,396,5,640,988,1311,25,480,139
2020-09-29,SON,24525,107,1849,-128,20513,343,2864,11,40,0,533,11,393,842,848,12,436,26
2020-09-29,TAB,31802,111,754,177,33528,266,2764,9,2,0,315,0,690,568,1909,118,376,433
2020-09-29,TAM,28873,160,2318,123,35875,128,2195,20,37,-5,1006,6,649,924,1180,57,351,128
2020-09-29,TLA,7522,9,372,163,12969,17,1092,4,10,0,287,1,94,176,262,13,64,48
2020-09-29,VER,33322,213,2276,-21,18074,175,4311,18,82,1,816,4,904,741,963,59,407,118
2020-09-29,YUC,18227,78,529,140,16949,162,1561,7,1,0,435,3,897,420,1469,214,334,456
2020-09-29,ZAC,7310,36,164,67,8443,39,706,11,3,0,191,2,456,114,502,88,88,107
