Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-09-25,AGU,6937,63,577,49,13933,49,589,10,4,-1,133,3,259,501,561,25,397,109
2020-09-25,BCN,18921,99,1831,68,11350,121,3510,13,24,5,747,3,232,1028,357,32,514,67
2020-09-25,BCS,9904,95,407,10,13234,165,448,1,1,0,133,0,655,368,1640,169,303,482
2020-09-25,CAM,5911,6,148,33,6660,47,808,3,6,0,189,3,43,108,319,5,64,46
2020-09-25,CHH,10428,216,3726,-133,9875,213,1342,19,127,-2,733,8,207,1079,166,17,444,18
2020-09-25,CHP,6501,7,268,64,4951,17,1085,0,5,0,147,0,50,142,191,6,77,22
2020-09-25,CMX,121931,844,19907,1142,204453,1633,9479,58,700,9,2562,19,3912,10810,9712,567,6810,1684
2020-09-25,COA,25532,124,3675,147,34269,274,1809,10,79,1,563,3,791,1126,1656,139,747,386
2020-09-25,COL,4646,47,220,19,3254,23,514,6,4,2,156,0,289,194,150,59,127,38
2020-09-25,DUR,8455,55,1712,132,14626,54,597,7,8,2,191,1,443,672,748,90,458,197
2020-09-25,GRO,18180,149,1534,63,12350,82,1904,9,38,-1,483,1,566,1027,354,21,459,31
2020-09-25,GUA,39841,317,2499,-307,53641,862,2831,5,37,1,621,5,1580,1640,4357,233,1311,1021
2020-09-25,HID,12426,97,383,-15,8925,105,1883,12,14,-1,368,4,499,221,450,100,133,144
2020-09-25,JAL,25730,245,3316,201,35376,199,3176,18,91,-3,1124,6,1446,1227,1581,298,875,376
2020-09-25,MEX,79223,314,21507,647,98817,771,11577,63,479,1,2596,11,1877,5577,3294,290,3081,599
2020-09-25,MIC,19647,216,2215,68,26271,166,1605,14,30,-3,523,1,670,1314,815,71,640,90
2020-09-25,MOR,5845,30,345,30,6429,48,1081,17,11,-2,234,7,163,166,325,43,113,77
2020-09-25,NAY,5844,31,204,12,4146,20,726,2,4,0,174,0,231,121,168,35,94,31
2020-09-25,NLE,37824,692,4566,-417,44315,719,2935,21,72,0,955,12,2297,1886,2095,439,1295,526
2020-09-25,OAX,16341,184,812,64,7109,50,1426,6,38,0,242,2,713,311,356,93,211,88
2020-09-25,PUE,30665,117,3496,53,33460,217,3952,12,147,-1,786,5,719,897,1661,135,557,424
2020-09-25,QUE,8708,156,325,-16,6290,104,908,6,2,0,199,1,576,219,560,153,158,202
2020-09-25,ROO,11604,49,631,12,7651,64,1624,2,13,2,416,2,312,289,420,70,204,127
2020-09-25,SIN,18341,144,1339,7,13969,154,3120,13,45,-2,800,5,387,546,454,45,324,69
2020-09-25,SLP,22395,202,1990,-81,26091,321,1639,13,33,0,381,10,525,1266,1114,47,741,157
2020-09-25,SON,24238,90,1980,81,19863,181,2846,6,38,0,514,3,376,981,804,32,615,71
2020-09-25,TAB,31396,141,739,-41,32469,330,2739,7,2,-1,312,3,720,572,1863,115,350,446
2020-09-25,TAM,28418,162,2357,60,35076,195,2138,18,36,0,979,3,571,1140,1053,78,499,137
2020-09-25,TLA,7469,21,261,11,12843,38,1087,5,10,1,285,0,122,119,305,16,97,82
2020-09-25,VER,32665,273,2596,-52,17460,195,4249,15,83,-3,802,4,757,1140,819,80,733,103
2020-09-25,YUC,17793,110,683,159,16243,165,1530,3,1,0,428,3,844,562,1199,227,526,418
2020-09-25,ZAC,7099,105,145,-24,8248,80,687,11,2,-1,185,1,533,96,599,120,79,157
