Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-10-02,AGU,7432,60,985,84,14540,118,663,7,7,2,152,2,307,909,662,35,679,136
2020-10-02,BCN,19421,74,1778,177,11986,47,3552,13,21,1,744,2,304,1065,514,35,592,40
2020-10-02,BCS,10395,68,555,43,14300,184,478,11,1,0,145,0,632,509,1509,141,391,408
2020-10-02,CAM,6116,10,117,-33,7167,64,829,2,3,0,192,1,57,86,400,2,42,79
2020-10-02,CHH,11451,136,3517,-27,10867,173,1397,6,116,7,751,3,380,1044,493,27,397,21
2020-10-02,CHP,6235,5,182,5,4904,34,1020,0,7,1,138,0,42,71,232,3,34,27
2020-10-02,CMX,153286,1207,24593,-98,252563,2692,12224,60,937,8,3340,8,5440,12466,13507,728,7357,2415
2020-10-02,COA,26821,205,3847,-28,35843,322,1911,11,72,-5,606,5,1136,986,2049,228,672,414
2020-10-02,COL,5152,93,195,-39,3502,48,579,6,2,1,173,2,381,173,235,71,131,53
2020-10-02,DUR,9146,118,1269,-140,15777,227,639,4,8,-1,200,1,667,497,1042,128,385,284
2020-10-02,GRO,18962,146,1271,65,12601,111,1899,3,38,0,474,1,722,769,487,68,333,46
2020-10-02,GUA,41373,304,2095,-387,57537,923,2953,7,38,2,665,4,1510,1269,4545,289,1048,1077
2020-10-02,HID,12534,77,233,-13,8544,73,1998,10,9,1,370,1,479,171,555,66,115,117
2020-10-02,JAL,27501,259,3494,64,37193,274,3332,15,96,3,1175,6,1735,1208,1965,319,822,450
2020-10-02,MEX,58508,159,19898,483,70968,495,9496,28,306,11,2097,12,1351,5433,1989,118,2043,204
2020-10-02,MIC,20679,116,2332,139,27343,102,1653,10,34,1,526,3,586,1544,738,29,664,59
2020-10-02,MOR,5665,8,313,53,6373,18,1102,2,8,0,232,3,134,182,294,18,139,41
2020-10-02,NAY,5948,34,186,-7,4180,29,745,4,4,-1,175,1,218,120,182,32,94,36
2020-10-02,NLE,41183,389,4355,73,47493,403,3148,17,75,0,1023,4,2989,1434,3037,585,925,709
2020-10-02,OAX,17005,118,862,36,7186,30,1421,6,37,0,248,0,756,418,345,85,233,30
2020-10-02,PUE,32428,128,3902,-4,36419,217,4115,18,162,3,826,3,763,766,1964,131,489,433
2020-10-02,QUE,9572,105,502,59,6955,143,999,2,1,0,222,0,639,433,913,110,319,239
2020-10-02,ROO,11888,56,606,-16,7948,46,1659,7,4,-3,420,1,393,313,487,72,222,103
2020-10-02,SIN,18912,119,1290,-35,14658,127,3218,22,40,-5,835,7,410,552,594,37,265,58
2020-10-02,SLP,23407,154,1774,-120,28144,420,1712,10,33,4,404,8,595,1037,1422,25,600,169
2020-10-02,SON,24874,60,2015,109,21038,119,2914,10,47,1,551,5,450,1005,923,23,584,45
2020-10-02,TAB,32341,54,624,-47,34960,221,2838,4,2,0,325,1,664,481,2256,135,315,619
2020-10-02,TAM,29085,139,2613,-2,36559,219,2281,24,40,-1,1076,25,617,1049,1160,82,432,171
2020-10-02,TLA,6586,39,554,88,12094,74,1029,2,8,1,285,3,96,269,230,12,78,36
2020-10-02,VER,33006,127,2511,74,17371,113,4333,68,75,6,804,10,713,1050,774,60,638,63
2020-10-02,YUC,18636,106,546,-30,17607,247,1633,14,2,1,444,0,934,435,1750,221,356,558
2020-10-02,ZAC,7542,102,169,-2,8704,115,722,11,0,0,190,0,590,141,630,156,123,174
