Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-05-07,AGU,292,0,402,-46,1848,107,10,1,0,0,3,0,81,398,461,2,326,60
2020-05-07,BCN,2176,79,724,97,1585,25,341,18,25,5,58,1,309,586,143,29,241,14
2020-05-07,BCS,368,10,82,17,943,10,20,2,0,0,12,2,44,74,94,9,47,23
2020-05-07,CAM,157,10,41,3,335,13,24,1,0,-1,12,1,56,38,86,15,28,19
2020-05-07,CHH,617,17,478,78,831,38,116,0,4,2,56,3,156,436,198,7,202,22
2020-05-07,CHP,291,28,146,10,615,23,12,0,0,0,13,0,114,144,122,19,92,26
2020-05-07,CMX,8129,608,4357,232,13316,733,566,77,35,-10,146,14,2051,3877,3284,330,2315,672
2020-05-07,COA,501,10,628,114,3292,20,51,2,6,-1,76,2,92,592,492,26,334,39
2020-05-07,COL,35,4,46,5,192,4,6,0,2,1,9,0,8,43,35,0,32,5
2020-05-07,DUR,97,6,98,-2,809,40,11,3,0,0,8,0,36,97,210,6,74,71
2020-05-07,GRO,441,28,323,58,749,23,62,2,11,4,39,6,152,310,163,17,175,17
2020-05-07,GUA,388,45,631,-60,5044,252,42,2,2,1,59,0,129,620,1679,36,535,227
2020-05-07,HID,431,35,178,19,754,43,59,7,8,0,24,1,168,155,148,25,96,51
2020-05-07,JAL,508,16,312,-66,5839,208,43,5,6,-2,107,14,143,302,1127,24,240,312
2020-05-07,MEX,5077,416,5471,467,6519,498,406,47,56,-8,127,5,1203,5012,1417,126,3054,172
2020-05-07,MIC,473,50,295,24,1700,48,53,1,4,3,52,1,141,283,430,24,221,64
2020-05-07,MOR,656,44,233,55,648,14,86,10,0,0,14,0,293,223,110,28,134,14
2020-05-07,NAY,179,28,98,-8,513,35,19,0,0,0,12,0,99,97,164,25,90,31
2020-05-07,NLE,566,55,539,-88,5958,236,31,4,2,1,33,1,229,506,1263,102,394,350
2020-05-07,OAX,212,10,101,7,657,10,34,3,1,-1,34,3,69,94,111,13,55,18
2020-05-07,PUE,962,52,378,-11,1701,75,129,8,7,3,37,2,264,298,277,45,158,48
2020-05-07,QUE,193,14,63,-1,735,10,18,1,1,1,21,1,59,60,108,20,44,19
2020-05-07,ROO,999,19,183,17,798,17,169,9,10,3,42,1,181,170,86,23,114,14
2020-05-07,SIN,1312,64,674,39,1571,83,197,17,25,7,47,3,259,631,335,23,395,54
2020-05-07,SLP,204,17,139,43,1732,39,12,1,4,-1,43,3,110,137,342,27,118,86
2020-05-07,SON,387,45,296,13,1216,42,30,1,3,-1,37,1,103,275,169,16,156,20
2020-05-07,TAB,1407,88,488,199,1473,30,190,9,14,2,24,0,329,438,251,49,273,29
2020-05-07,TAM,440,25,489,11,2332,120,27,1,1,0,40,0,146,444,868,27,267,189
2020-05-07,TLA,304,24,81,-27,870,49,42,7,3,3,12,1,101,80,232,18,51,54
2020-05-07,VER,959,87,604,41,2000,46,98,15,14,0,84,2,329,567,244,37,278,23
2020-05-07,YUC,727,39,183,26,1482,51,39,3,1,0,39,0,296,176,476,54,146,105
2020-05-07,ZAC,128,9,51,-7,726,34,18,0,0,0,19,2,52,48,198,7,44,61
