Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-05-31,AGU,816,0,179,18,3596,0,34,0,0,0,16,0,207,175,459,46,131,130
2020-05-31,BCN,5075,48,875,23,3018,45,862,1,65,4,205,0,642,561,449,59,234,75
2020-05-31,BCS,631,25,146,-33,1440,35,36,0,2,1,16,0,99,110,221,17,60,63
2020-05-31,CAM,583,20,140,11,827,35,74,6,1,0,26,0,127,124,191,21,63,48
2020-05-31,CHH,1616,47,1191,-112,2033,116,319,5,60,-3,145,2,159,500,185,7,183,14
2020-05-31,CHP,1869,158,382,-111,1352,40,141,4,8,-2,31,0,724,306,228,113,146,34
2020-05-31,CMX,25018,753,6360,-846,30517,829,2232,29,200,-10,561,5,4074,4338,5432,607,2182,1074
2020-05-31,COA,1084,0,2507,166,5849,6,80,3,17,2,113,0,206,1767,594,21,897,63
2020-05-31,COL,151,10,44,-5,452,9,19,0,0,0,25,0,44,41,79,3,21,18
2020-05-31,DUR,384,19,276,-59,1750,78,37,0,3,0,25,0,151,203,392,51,123,169
2020-05-31,GRO,1893,66,1066,30,1692,5,275,5,47,0,143,3,342,828,93,4,252,1
2020-05-31,GUA,1633,170,719,-288,10538,240,109,1,4,0,96,0,594,608,1805,161,459,372
2020-05-31,HID,1710,40,385,26,1530,14,287,3,16,-1,62,0,457,333,247,74,158,41
2020-05-31,JAL,1760,100,987,-125,10135,193,140,4,5,1,209,4,625,868,1747,154,706,493
2020-05-31,MEX,14862,528,6400,-583,18327,466,1613,19,104,-8,458,2,2072,4677,2489,173,2287,333
2020-05-31,MIC,1913,44,823,5,4207,40,162,2,5,0,109,0,423,718,908,69,444,178
2020-05-31,MOR,1391,0,169,13,1347,4,265,3,2,0,36,1,245,121,245,35,62,37
2020-05-31,NAY,580,28,105,-2,1057,9,51,1,1,1,42,1,160,94,191,43,67,46
2020-05-31,NLE,1419,47,3112,150,10504,22,90,2,3,-1,71,0,302,2812,1490,64,1791,202
2020-05-31,OAX,1416,83,613,17,1491,21,154,4,27,0,66,1,385,463,305,53,250,56
2020-05-31,PUE,3046,128,1512,-205,4263,224,346,1,14,-1,115,1,752,1021,1127,118,432,251
2020-05-31,QUE,917,42,209,-54,1604,43,95,3,5,0,53,1,242,172,380,45,83,105
2020-05-31,ROO,1882,32,187,-24,1437,28,352,5,8,-2,104,0,289,146,228,43,112,53
2020-05-31,SIN,3421,160,1020,-95,3228,70,497,13,60,-3,147,3,551,782,347,29,290,24
2020-05-31,SLP,931,49,241,-26,3598,62,51,1,1,0,73,0,298,209,709,59,127,196
2020-05-31,SON,2091,226,1838,-202,2646,157,123,2,22,-1,68,0,441,1317,384,20,535,45
2020-05-31,TAB,4142,133,1213,-55,4306,100,522,12,26,4,80,2,802,990,967,105,503,187
2020-05-31,TAM,1557,3,1916,245,5345,4,100,1,14,1,76,0,303,1639,1255,58,933,249
2020-05-31,TLA,1042,41,282,-52,1954,63,142,0,1,0,32,0,233,228,488,21,119,83
2020-05-31,VER,3716,92,1527,19,3270,14,535,11,61,5,186,3,542,1135,300,25,425,19
2020-05-31,YUC,1823,52,320,-18,2945,52,153,9,6,0,85,0,405,219,551,67,161,154
2020-05-31,ZAC,292,8,59,-19,1272,20,34,1,0,0,39,1,66,52,186,18,37,53
