Fecha,Estado,Positivos,Positivos_Delta,Sospechosos,Sospechosos_Delta,Negativos,Negativos_Delta,Defunciones_Positivos,Defunciones_Positivos_Delta,Defunciones_Sospechosos,Defunciones_Sospechosos_Delta,Defunciones_Negativos,Defunciones_Negativos_Delta,Positivos_Sintomas_14_Dias,Sospechosos_Sintomas_14_Dias,Negativos_Sintomas_14_Dias,Positivos_Sintomas_7_Dias,Sospechosos_Sintomas_7_Dias,Negativos_Sintomas_7_Dias
2020-05-31,AGU,826,0,179,19,3615,0,35,0,0,0,16,0,208,175,468,46,132,137
2020-05-31,BCN,5154,48,889,22,3063,45,865,1,65,4,206,0,645,564,453,58,237,75
2020-05-31,BCS,614,24,146,-32,1437,35,35,0,2,1,16,0,99,110,221,17,60,63
2020-05-31,CAM,684,20,135,9,828,34,90,7,2,0,25,0,130,119,187,20,59,44
2020-05-31,CHH,1616,48,1194,-111,2019,116,318,4,60,-3,145,2,158,502,182,8,184,14
2020-05-31,CHP,1821,155,356,-112,1299,39,135,4,6,-2,29,0,708,289,222,110,133,32
2020-05-31,CMX,30103,898,7658,-1088,36247,1058,2658,37,224,-16,672,5,4899,5131,6486,695,2535,1262
2020-05-31,COA,1090,0,2601,171,5820,1,81,4,18,2,117,0,207,1813,567,20,914,57
2020-05-31,COL,146,9,40,-5,452,10,21,0,0,0,28,0,44,36,81,3,19,20
2020-05-31,DUR,373,19,195,-65,1763,83,37,0,2,0,22,0,146,158,414,52,101,173
2020-05-31,GRO,1826,64,1052,29,1625,4,266,5,47,0,139,3,330,821,80,1,244,0
2020-05-31,GUA,1650,171,719,-290,10558,239,107,0,4,0,93,0,597,610,1814,163,463,375
2020-05-31,HID,1688,31,333,38,1367,9,304,5,18,1,58,0,452,294,229,72,136,40
2020-05-31,JAL,1787,101,998,-125,10241,194,143,4,5,1,214,4,641,876,1753,156,716,488
2020-05-31,MEX,9855,391,5181,-364,12943,252,1159,11,77,-6,356,2,1256,3933,1479,92,1940,139
2020-05-31,MIC,1951,44,826,6,4205,37,165,2,5,0,107,0,431,721,900,70,455,175
2020-05-31,MOR,1341,0,148,14,1270,0,265,3,2,0,35,1,239,106,227,34,58,37
2020-05-31,NAY,555,29,94,-1,987,8,53,1,1,1,39,1,155,86,189,43,60,47
2020-05-31,NLE,1423,46,3139,151,10575,22,88,1,3,-1,71,0,303,2842,1504,63,1807,204
2020-05-31,OAX,1397,82,602,21,1460,21,152,4,27,0,67,1,381,457,304,52,246,56
2020-05-31,PUE,3076,136,1533,-203,4146,217,350,1,13,0,117,1,759,1021,1084,117,429,241
2020-05-31,QUE,982,45,209,-54,1593,44,105,1,6,1,54,1,265,170,384,47,83,107
2020-05-31,ROO,1871,32,186,-25,1415,28,352,5,8,-2,99,0,291,144,222,43,111,49
2020-05-31,SIN,3437,162,1014,-95,3230,69,501,13,60,-3,150,3,551,782,337,29,289,23
2020-05-31,SLP,937,49,234,-23,3614,62,51,1,1,0,73,0,298,202,713,59,123,195
2020-05-31,SON,1990,225,1818,-200,2580,157,111,2,22,-1,65,0,430,1305,377,19,529,45
2020-05-31,TAB,4149,134,1253,-49,4402,101,520,12,27,4,81,2,819,1024,997,108,530,190
2020-05-31,TAM,1569,2,1958,247,5379,4,108,1,14,1,84,0,305,1674,1285,59,955,269
2020-05-31,TLA,1043,39,250,-64,2047,73,148,0,1,-1,32,1,224,219,519,20,113,93
2020-05-31,VER,3604,89,1489,24,3160,10,518,12,62,6,176,2,518,1101,264,22,416,10
2020-05-31,YUC,1819,51,316,-17,2956,52,155,9,6,0,91,0,404,217,550,67,158,154
2020-05-31,ZAC,287,8,58,-19,1234,20,34,1,0,0,36,1,69,55,180,18,38,52
